Company,TypeName,Inches,RamGB,OpSys,WeightKG,Price,GHz,CpuBrand,CpuVersion,MainMemory,SecondMemory,MainMemoryType,SecondMemoryType,TouchScreen,Resolution,PanelType,GpuBrand,GpuVersion
HP,Gaming,17.3,8,Windows 10,2.75,894.46464,2.3,Intel, Core i5 6300HQ ,128.0,1000.0,SSD,HDD,0,1920x1080,IPSPanel,Nvidia, GeForce GTX 965M
Asus,Notebook,17.3,4,Windows 10,2.8,338.86080000000004,1.6,Intel, Pentium Quad Core N3710 ,1000.0,0.0,HDD,None,0,1600x900,Without,Nvidia, GeForce 920MX
Acer,Notebook,15.6,4,Windows 10,2.23,395.76384,2.5,Intel, Core i5 7200U ,500.0,0.0,HDD,None,0,1366x768,Without,Intel, HD Graphics 620
Toshiba,Notebook,15.6,8,Windows 10,2.2,715.44384,2.3,Intel, Core i5 6200U ,256.0,0.0,SSD,None,0,1366x768,Without,Intel, HD Graphics 520
Lenovo,2 in 1 Convertible,11.3,8,Windows 10,1.1,830.52864,1.2,Intel, Core M m7-6Y75 ,256.0,0.0,SSD,None,1,1920x1080,IPSPanel,Intel, HD Graphics 515
Lenovo,Gaming,15.6,16,Windows 10,2.5,638.72064,2.1,AMD, FX 8800P ,512.0,1000.0,SSD,HDD,0,1920x1080,IPSPanel,AMD, Radeon R9 M385
Dell,Ultrabook,12.5,8,Windows 10,1.36,941.2657920000001,2.5,Intel, Core i5 7200U ,256.0,0.0,SSD,None,1,1920x1080,Without,Intel, HD Graphics
Lenovo,Notebook,15.6,8,No OS,2.2,437.96160000000003,2.7,Intel, Core i7 7500U ,1000.0,0.0,HDD,None,0,1920x1080,Without,Nvidia, GeForce 920MX
Dell,Notebook,17.3,4,Windows 10,2.36,421.33824,2.0,Intel, Core i3 6006U ,1000.0,0.0,HDD,None,0,1600x900,Without,AMD, Radeon R7 M445
Acer,Notebook,14.0,4,Chrome OS,1.68,223.13664000000003,1.6,Intel, Celeron Dual Core N3060 ,32.0,0.0,FlashStorage,None,0,1366x768,Without,Intel, HD Graphics 400
HP,Workstation,15.6,8,Windows 10,2.0,1437.92064,2.7,Intel, Core i7 6820HQ ,8.0,0.0,SSD,None,0,1920x1080,IPSPanel,Nvidia, Quadro M1000M
Dell,Ultrabook,14.0,8,Windows 10,1.36,1134.864,2.8,Intel, Core i7 7600U ,256.0,0.0,SSD,None,0,1920x1080,Without,Intel, HD Graphics 620
Toshiba,Notebook,13.3,8,Windows 7,1.2,933.4656000000001,2.3,Intel, Core i5 6200U ,256.0,0.0,SSD,None,0,1920x1080,Without,Intel, HD Graphics 520
Asus,2 in 1 Convertible,12.5,8,Chrome OS,1.2,741.01824,1.2,Intel, Core M M7-6Y75 ,64.0,0.0,FlashStorage,None,0,1920x1080,Without,Intel, HD Graphics 515
Lenovo,Ultrabook,14.0,8,Windows 10,1.7,952.0006463999999,2.6,Intel, Core i7 6600U ,256.0,0.0,SSD,None,0,1920x1080,IPSPanel,Intel, HD Graphics 520
Dell,Gaming,17.3,16,Windows 10,4.36,2016.54144,2.8,Intel, Core i7 7700HQ ,512.0,1000.0,SSD,HDD,0,3840x2160,IPSPanel,Nvidia, GeForce GTX 1070
Dell,2 in 1 Convertible,13.3,8,Windows 10,1.24,1214.14464,1.2,Intel, Core i5 7Y54 ,256.0,0.0,SSD,None,1,1920x1080,Without,Intel, HD Graphics 615
HP,2 in 1 Convertible,11.6,4,Windows 10,1.45,495.504,1.1,Intel, Pentium Quad Core N4200 ,256.0,0.0,SSD,None,1,1366x768,Without,Intel, HD Graphics 505
Dell,Ultrabook,13.3,8,Windows 10,1.3,810.7084799999999,2.5,Intel, Core i7 6500U ,256.0,0.0,SSD,None,0,3200x1800,Without,Intel, HD Graphics 520
Acer,2 in 1 Convertible,11.6,4,Chrome OS,1.25,248.71104,1.6,Intel, Celeron Dual Core N3060 ,32.0,0.0,FlashStorage,None,1,1366x768,IPSPanel,Intel, HD Graphics 400
Toshiba,Notebook,13.3,8,Windows 10,1.2,981.4176000000001,2.4,Intel, Core i5 6300U ,256.0,0.0,SSD,None,0,1920x1080,Without,Intel, HD Graphics 520
Lenovo,Ultrabook,12.5,8,Windows 10,1.36,1125.2736,2.6,Intel, Core i5 7300U ,256.0,0.0,SSD,None,0,1920x1080,IPSPanel,Intel, HD Graphics 620
Acer,Notebook,15.6,12,Windows 10,2.4,645.11424,2.5,Intel, Core i5 7200U ,128.0,1000.0,SSD,HDD,0,1920x1080,Without,Nvidia, GeForce GTX 950M
Toshiba,Ultrabook,12.5,8,Windows 10,1.1,1144.4544,2.7,Intel, Core i7 7500U ,512.0,0.0,SSD,None,1,1920x1080,Without,Intel, HD Graphics 620
HP,Notebook,15.6,8,Windows 10,2.04,541.2182399999999,2.5,Intel, Core i5 7200U ,1000.0,0.0,HDD,None,0,1366x768,Without,Nvidia, GeForce 930MX
Dell,Notebook,15.6,4,Linux,2.25,297.6988032,2.0,Intel, Core i3 6006U ,1000.0,0.0,HDD,None,0,1366x768,Without,AMD, Radeon R5 M430
Dell,Notebook,15.6,4,Windows 10,1.9,527.472,2.5,Intel, Core i5 7200U ,500.0,0.0,HDD,None,0,1366x768,Without,Intel, HD Graphics 620
HP,Notebook,15.6,4,Windows 10,2.04,437.96160000000003,2.4,Intel, Core i3 7100U ,500.0,0.0,HDD,None,0,1920x1080,Without,Intel, HD Graphics 620
Dell,Gaming,17.3,32,Windows 10,4.42,2013.34464,2.8,Intel, Core i7 7700HQ ,256.0,1000.0,SSD,HDD,0,1920x1080,IPSPanel,Nvidia, GeForce GTX 1070
Lenovo,Notebook,15.6,6,Windows 10,2.4,444.35519999999997,2.5,Intel, Core i5 7200U ,256.0,0.0,SSD,None,0,1920x1080,Without,Nvidia, GeForce 920MX
Dell,2 in 1 Convertible,13.3,16,Windows 10,1.22,1214.14464,1.3,Intel, Core i7 7Y75 ,512.0,0.0,SSD,None,1,3200x1800,Without,Intel, HD Graphics 615
Dell,Ultrabook,14.0,8,Windows 10,1.5,1255.0508928,2.6,Intel, Core i7 6600U ,256.0,0.0,SSD,None,1,2560x1440,Without,Intel, HD Graphics 520
Dell,Gaming,17.3,32,Windows 10,4.42,1790.208,2.6,Intel, Core i7 6700HQ ,256.0,1000.0,SSD,HDD,0,1920x1080,Without,Nvidia, GeForce GTX 1070
Toshiba,Notebook,14.0,8,Windows 10,1.95,754.4448,2.3,Intel, Core i5 6200U ,256.0,0.0,SSD,None,0,1920x1080,Without,Intel, HD Graphics 520
Asus,Gaming,17.3,16,Windows 10,2.73,1310.624064,2.8,Intel, Core i7 7700HQ ,256.0,1000.0,SSD,HDD,0,1920x1080,Without,Nvidia, GeForce GTX 1060
HP,Notebook,15.6,8,Windows 10,2.04,625.93344,2.7,Intel, Core i5 7200U ,128.0,1000.0,SSD,HDD,0,1920x1080,IPSPanel,Nvidia, GeForce 930MX
Lenovo,Notebook,14.0,4,Windows 7,1.7,640.63872,2.3,Intel, Core i5 6200U ,508.0,0.0,Hybrid,None,0,1366x768,Without,Intel, HD Graphics 520
Asus,2 in 1 Convertible,15.6,16,Windows 10,2.3,1150.20864,2.7,Intel, Core i7 7500U ,512.0,2000.0,SSD,HDD,1,3840x2160,Without,Nvidia, GeForce GTX 950M
Asus,Gaming,17.3,16,Windows 10,2.99,1118.24064,2.8,Intel, Core i7 7700HQ ,256.0,1000.0,SSD,HDD,0,1920x1080,Without,Nvidia, GeForce GTX 1050 Ti
Dell,2 in 1 Convertible,15.6,12,Windows 10,2.19,830.52864,2.7,Intel, Core i7 7500U ,512.0,0.0,SSD,None,1,1920x1080,IPSPanel,Intel, HD Graphics 620
Toshiba,Notebook,13.3,4,Windows 7,1.2,764.0352,2.3,Intel, Core i5 6200U ,128.0,0.0,SSD,None,0,1920x1080,Without,Intel, HD Graphics 520
Lenovo,Notebook,15.6,6,Windows 10,2.2,351.00864,3.6,AMD, A12-Series 9720P ,256.0,0.0,SSD,None,0,1920x1080,Without,AMD, Radeon 530
Fujitsu,Notebook,15.6,4,Windows 10,2.3,414.94464000000005,2.3,Intel, Core i5 6200U ,256.0,0.0,SSD,None,0,1366x768,Without,Intel, HD Graphics 520
Toshiba,Notebook,14.0,4,Windows 10,1.75,585.0144,2.3,Intel, Core i5 6200U ,500.0,0.0,HDD,None,0,1366x768,Without,Intel, HD Graphics 520
Dell,Notebook,15.6,4,Windows 10,2.25,382.97664000000003,2.5,Intel, Core i5 7200U ,500.0,0.0,HDD,None,0,1366x768,Without,AMD, Radeon R5 M430
HP,Notebook,15.6,8,Windows 10,2.04,515.32416,2.5,Intel, Core i5 7200U ,1000.0,0.0,HDD,None,0,1920x1080,Without,Intel, HD Graphics 620
Lenovo,Gaming,15.6,8,Windows 10,2.5,760.19904,2.8,Intel, Core i7 7700HQ ,128.0,1000.0,SSD,HDD,0,1920x1080,IPSPanel,Nvidia, GeForce GTX 1060
Dell,Notebook,15.6,8,Windows 10,2.36,478.88064,2.7,Intel, Core i7 7500U ,1000.0,0.0,HDD,None,0,1366x768,Without,AMD, Radeon R7 M445
Dell,Notebook,14.0,8,Windows 10,1.6,715.44384,2.5,Intel, Core i5 7200U ,128.0,0.0,SSD,None,0,1920x1080,Without,Intel, HD Graphics 620 
HP,Netbook,12.5,8,Windows 10,0.97,1219.8988800000002,1.2,Intel, Core M 6Y75 ,512.0,0.0,SSD,None,0,1920x1080,Without,Intel, HD Graphics 515
HP,Notebook,15.6,4,Windows 10,2.1,319.04064,2.0,Intel, Core i3 6006U ,128.0,1000.0,SSD,HDD,0,1920x1080,Without,AMD, Radeon 520
Lenovo,Notebook,15.6,4,No OS,1.9,173.0236032,1.1,Intel, Celeron Dual Core N3350 ,128.0,0.0,SSD,None,0,1366x768,Without,Intel, HD Graphics 500
Lenovo,Notebook,15.6,8,Windows 10,2.3,862.4966400000001,2.3,Intel, Core i5 6200U ,256.0,0.0,SSD,None,0,1920x1080,Without,Intel, HD Graphics 520
Asus,Notebook,13.3,8,Windows 10,1.4,735.264,2.5,Intel, Core i5 7200U ,256.0,0.0,SSD,None,0,3200x1800,Without,Intel, HD Graphics 620
HP,Ultrabook,13.3,8,Windows 10,1.11,862.4966400000001,2.7,Intel, Core i7 7500U ,256.0,0.0,SSD,None,1,1920x1080,IPSPanel,Intel, HD Graphics 620
Acer,Notebook,15.6,4,Windows 10,2.4,242.95680000000002,1.1,Intel, Pentium Quad Core N4200 ,500.0,0.0,HDD,None,0,1366x768,Without,Intel, HD Graphics 505
Asus,Gaming,15.6,16,Windows 10,2.5,1150.20864,2.8,Intel, Core i7 7700HQ ,256.0,1000.0,SSD,HDD,0,1920x1080,Without,Nvidia, GeForce GTX 1050 Ti
HP,Ultrabook,14.0,8,Windows 10,1.48,1335.62304,2.7,Intel, Core i7 7500U ,512.0,0.0,SSD,None,0,1920x1080,Without,Intel, HD Graphics 620
Acer,Gaming,15.6,8,Windows 10,2.7,805.5936,2.8,Intel, Core i7 7700HQ ,128.0,1000.0,SSD,HDD,0,1920x1080,IPSPanel,Nvidia, GeForce GTX 1050
HP,Notebook,13.3,8,Windows 10,1.34,760.19904,2.5,Intel, Core i5 7200U ,256.0,0.0,SSD,None,0,1920x1080,IPSPanel,Intel, HD Graphics 620
Dell,Notebook,15.6,4,Windows 10,2.18,349.72992,2.4,Intel, Core i3 7100U ,128.0,0.0,SSD,None,0,1366x768,Without,Intel, HD Graphics 620
HP,Notebook,14.0,4,Windows 10,1.64,498.06144000000006,2.5,Intel, Core i5 7200U ,500.0,0.0,HDD,None,0,1366x768,Without,Intel, HD Graphics 620
Toshiba,Notebook,13.3,4,Windows 10,1.2,764.0352,2.3,Intel, Core i5 6200U ,128.0,0.0,SSD,None,0,1920x1080,Without,Intel, HD Graphics 520
HP,Notebook,14.0,4,Windows 10,1.48,703.2896064,2.4,Intel, Core i5 6300U ,256.0,0.0,SSD,None,0,1366x768,Without,Intel, HD Graphics 520
HP,Notebook,14.0,4,Windows 10,1.95,770.4288,2.5,Intel, Core i5 7200U ,256.0,0.0,SSD,None,0,1920x1080,Without,Intel, HD Graphics 620
HP,Ultrabook,14.0,8,Windows 7,1.43,926.43264,2.6,Intel, Core i7 6600U ,256.0,0.0,SSD,None,0,1920x1080,Without,Intel, HD Graphics 520
HP,Notebook,14.0,8,Windows 10,1.64,670.8548736,2.5,Intel, Core i5 7200U ,256.0,0.0,SSD,None,0,1920x1080,Without,Nvidia, GeForce 930MX
HP,Notebook,14.0,4,Windows 10,1.64,437.32223999999997,2.4,Intel, Core i3 7100U ,500.0,0.0,HDD,None,0,1366x768,Without,Intel, HD Graphics 620
Dell,Gaming,15.6,8,Windows 10,2.65,606.75264,2.5,Intel, Core i5 7300HQ ,1000.0,0.0,Hybrid,None,0,1920x1080,Without,Nvidia, GeForce GTX 1050
HP,Ultrabook,12.5,4,Windows 10,1.26,983.97504,2.5,Intel, Core i5 7200U ,500.0,0.0,HDD,None,0,1920x1080,Without,Intel, HD Graphics 620
HP,Notebook,14.0,4,Windows 10,1.48,1016.5824,2.5,Intel, Core i5 7200U ,256.0,0.0,SSD,None,0,1920x1080,Without,Intel, HD Graphics 620
HP,Ultrabook,14.0,8,Windows 10,1.54,1206.6065856,2.5,Intel, Core i7 6500U ,256.0,0.0,SSD,None,0,1920x1080,Without,Intel, HD Graphics 520
HP,Notebook,13.3,4,Windows 10,1.49,511.488,2.4,Intel, Core i3 7100U ,500.0,0.0,HDD,None,0,1366x768,Without,Intel, HD Graphics 620
Toshiba,Notebook,13.3,8,Windows 10,1.5,773.6256000000001,2.3,Intel, Core i5 6200U ,256.0,0.0,SSD,None,0,1366x768,Without,Intel, HD Graphics 520
HP,Notebook,15.6,4,Windows 10,2.04,492.3008064,2.4,Intel, Core i3 7100U ,256.0,0.0,SSD,None,0,1366x768,Without,Intel, HD Graphics 620
Lenovo,Notebook,17.3,16,Windows 7,2.4,1897.62048,2.7,Intel, Core i7 6820HQ ,512.0,0.0,SSD,None,0,3840x2160,IPSPanel,Nvidia, Quadro 3000M
Toshiba,Notebook,14.0,8,Windows 10,1.47,952.6464,2.3,Intel, Core i5 6200U ,256.0,0.0,SSD,None,0,1920x1080,IPSPanel,Intel, HD Graphics 520
HP,Notebook,14.0,8,Windows 10,1.43,1425.13344,2.5,Intel, Core i7 6500U ,256.0,0.0,SSD,None,0,1920x1080,Without,Intel, HD Graphics 520
Dell,2 in 1 Convertible,15.6,4,Windows 10,2.08,508.9241664,2.3,Intel, Core i3 6100U ,1000.0,0.0,HDD,None,1,1920x1080,IPSPanel,Intel, HD Graphics 520
Toshiba,Ultrabook,13.3,8,Windows 10,1.2,1016.5824,2.3,Intel, Core i5 6200U ,256.0,0.0,SSD,None,0,1920x1080,Without,Intel, HD Graphics 520
HP,Notebook,13.3,8,Windows 10,1.11,734.62464,2.5,Intel, Core i5 7200U ,256.0,0.0,SSD,None,0,1920x1080,IPSPanel,Intel, HD Graphics 620
HP,Notebook,14.0,8,Windows 10,1.64,757.9165248,2.7,Intel, Core i7 7500U ,256.0,0.0,SSD,None,0,1920x1080,Without,Nvidia, GeForce 930MX
Dell,Notebook,15.6,8,Windows 10,2.09,669.0518784,2.4,Intel, Core i5 6300U ,500.0,0.0,HDD,None,0,1920x1080,Without,Intel, HD Graphics 520
HP,Ultrabook,12.5,4,Windows 10,1.26,996.76224,2.5,Intel, Core i5 7200U ,256.0,0.0,SSD,None,0,1366x768,Without,Intel, HD Graphics 620
HP,Notebook,14.0,4,Windows 10,2.31,760.19904,2.5,Intel, Core i5 7200U ,500.0,0.0,HDD,None,0,1366x768,Without,Intel, HD Graphics 620
HP,Notebook,14.0,4,Windows 10,1.95,677.7216000000001,2.5,Intel, Core i5 7200U ,500.0,0.0,HDD,None,0,1366x768,Without,Intel, HD Graphics 620
Dell,Ultrabook,13.3,8,Windows 10,1.29,1038.3206400000001,2.5,Intel, Core i5 7200U ,256.0,0.0,SSD,None,1,3200x1800,Without,Intel, HD Graphics 620
HP,Notebook,17.3,8,Windows 10,2.63,690.5088000000001,2.5,Intel, Core i5 7200U ,256.0,0.0,SSD,None,0,1920x1080,Without,Nvidia, GeForce 930MX
HP,Notebook,14.0,4,Windows 10,1.64,622.0972800000001,2.5,Intel, Core i5 7200U ,256.0,0.0,SSD,None,0,1366x768,Without,Intel, HD Graphics 620
Acer,Notebook,15.6,6,Windows 10,2.1,261.49824,3.0,AMD, A9-Series 9420 ,1000.0,0.0,HDD,None,0,1366x768,Without,AMD, Radeon R5
MSI,Gaming,17.3,8,Windows 10,2.7,761.989248,2.8,Intel, Core i7 7700HQ ,128.0,1000.0,SSD,HDD,0,1920x1080,Without,Nvidia, GeForce GTX 1050
HP,Notebook,14.0,8,Windows 7,1.95,764.0352,2.3,Intel, Core i5 6200U ,256.0,0.0,SSD,None,0,1920x1080,Without,Intel, HD Graphics 520
HP,Notebook,15.6,8,Windows 10,1.84,785.7670464,2.5,Intel, Core i7 6500U ,256.0,0.0,SSD,None,0,1920x1080,Without,Intel, HD Graphics 520
HP,Ultrabook,12.5,8,Windows 10,1.26,862.4966400000001,2.5,Intel, Core i7 6500U ,256.0,0.0,SSD,None,0,1920x1080,Without,Intel, HD Graphics 520
HP,Notebook,15.6,4,Windows 10,2.04,474.40512,2.5,Intel, Core i5 7200U ,500.0,0.0,HDD,None,0,1366x768,Without,Intel, HD Graphics 620
Toshiba,Ultrabook,14.0,8,Windows 10,1.47,1102.896,2.6,Intel, Core i7 6600U ,256.0,0.0,SSD,None,0,1920x1080,IPSPanel,Intel, HD Graphics 520
Dell,Notebook,15.6,8,Windows 7,2.09,679.607712,2.4,Intel, Core i5 6300U ,256.0,0.0,SSD,None,0,1920x1080,Without,Intel, HD Graphics 520
HP,Notebook,14.0,8,Windows 10,1.64,646.0796736000001,2.5,Intel, Core i5 7200U ,256.0,0.0,SSD,None,0,1920x1080,Without,Intel, HD Graphics 620
Lenovo,2 in 1 Convertible,15.6,4,Windows 10,1.8,541.5379200000001,2.5,Intel, Core i7 6500U ,256.0,0.0,SSD,None,1,1920x1080,IPSPanel,Intel, HD Graphics 520
Vero,Notebook,14.0,2,Windows 10,1.45,134.77708800000002,1.44,Intel, Atom X5-Z8350 ,32.0,0.0,FlashStorage,None,0,1366x768,Without,Intel, HD Graphics 400
Toshiba,Notebook,15.6,16,Windows 10,2.4,911.088,2.5,Intel, Core i7 6500U ,256.0,0.0,SSD,None,0,1920x1080,IPSPanel,Nvidia, GeForce 930M
Lenovo,Notebook,15.6,8,Windows 10,2.3,671.072256,2.3,Intel, Core i5 6200U ,256.0,0.0,SSD,None,0,1920x1080,Without,Intel, HD Graphics 520
HP,Notebook,14.0,4,Windows 10,1.54,639.36,2.3,Intel, Core i5 6200U ,500.0,0.0,HDD,None,0,1920x1080,Without,Intel, HD Graphics 520
HP,Notebook,15.6,8,Windows 10,1.84,1344.7914624,2.4,Intel, Core i5 6300U ,256.0,500.0,SSD,HDD,0,1920x1080,Without,Intel, HD Graphics 520
HP,Notebook,14.0,8,Windows 7,1.43,939.2198400000001,2.3,Intel, Core i5 6200U ,256.0,0.0,SSD,None,0,1920x1080,Without,Intel, HD Graphics 520
MSI,Gaming,17.3,16,Windows 10,3.78,988.2203904,2.7,Intel, Core i7 6820HK ,256.0,1000.0,SSD,HDD,0,1920x1080,IPSPanel,Nvidia, GeForce GTX 980M
Lenovo,Gaming,17.3,16,Windows 10,4.6,1464.1280064,2.6,Intel, Core i7 6700HQ ,128.0,1000.0,SSD,HDD,0,1920x1080,IPSPanel,Nvidia, GeForce GTX 980M
Asus,Netbook,11.6,4,Chrome OS,1.2,184.071744,1.6,Intel, Celeron Dual Core N3060 ,16.0,0.0,FlashStorage,None,0,1366x768,Without,Intel, HD Graphics 400
Lenovo,Notebook,14.0,16,Windows 7,1.1,1675.1232,2.6,Intel, Core i7 6600U ,256.0,0.0,SSD,None,0,2560x1440,IPSPanel,Intel, HD Graphics 520
HP,Notebook,15.6,8,Windows 10,1.91,625.93344,2.7,Intel, Core i7 7500U ,1000.0,0.0,HDD,None,0,1920x1080,IPSPanel,Nvidia, GeForce 940MX
Dell,2 in 1 Convertible,15.6,8,Windows 10,2.3,699.45984,2.7,Intel, Core i5 7200U ,256.0,0.0,SSD,None,1,1920x1080,IPSPanel,Intel, HD Graphics 620
HP,Notebook,15.6,4,Windows 10,2.04,625.93344,2.5,Intel, Core i5 7200U ,256.0,0.0,SSD,None,0,1366x768,Without,Intel, HD Graphics 620
Dell,Ultrabook,13.3,16,Windows 10,1.2,1441.11744,2.7,Intel, Core i7 7500U ,1000.0,0.0,SSD,None,1,3200x1800,Without,Intel, HD Graphics 620
HP,Notebook,15.6,4,Windows 10,2.31,450.84470400000004,2.3,Intel, Core i3 6100U ,500.0,0.0,HDD,None,0,1366x768,Without,Intel, HD Graphics 520
HP,Notebook,15.6,4,No OS,1.96,319.04064,2.5,Intel, Core i5 7200U ,500.0,0.0,HDD,None,0,1366x768,Without,Intel, HD Graphics 620
Acer,Notebook,15.6,8,Windows 10,2.4,287.07264000000004,2.2,AMD, A8-Series 7410 ,1000.0,0.0,HDD,None,0,1366x768,Without,AMD, Radeon R5
Dell,2 in 1 Convertible,13.3,12,Windows 10,1.6,830.52864,2.7,Intel, Core i7 7500U ,256.0,0.0,SSD,None,1,1920x1080,IPSPanel,Intel, HD Graphics 620
MSI,Gaming,15.6,16,Windows 10,2.94,1162.99584,2.6,Intel, Core i7 6700HQ ,256.0,1000.0,SSD,HDD,0,1920x1080,Without,Nvidia, GeForce GTX 1060
Asus,Gaming,17.3,16,No OS,4.0,638.08128,2.6,Intel, Core i7 6700HQ ,1000.0,0.0,HDD,None,0,1920x1080,IPSPanel,Nvidia, GeForce GTX 965M
Dell,Notebook,15.6,4,Windows 10,2.25,357.40224,2.5,Intel, Core i5 7200U ,1000.0,0.0,HDD,None,0,1920x1080,Without,Intel, HD Graphics
Dell,Notebook,15.6,16,Windows 10,2.32,632.9600064000001,2.7,Intel, Core i7 7500U ,2000.0,0.0,HDD,None,0,1920x1080,Without,AMD, Radeon R7 M445
MSI,Gaming,15.6,16,Windows 10,1.8,1233.32544,2.6,Intel, Core i7 6700HQ ,256.0,1000.0,SSD,HDD,0,1920x1080,Without,Nvidia, GeForce GTX 1060
Dell,Ultrabook,13.3,8,Windows 10,1.29,932.1868800000001,2.7,Intel, Core i7 7500U ,256.0,0.0,SSD,None,0,1920x1080,Without,Intel, HD Graphics 620
Dell,2 in 1 Convertible,13.3,8,Windows 10,1.62,510.21567360000006,2.5,Intel, Core i7 6500U ,256.0,0.0,SSD,None,1,1920x1080,Without,Intel, HD Graphics 520
Dell,Gaming,15.6,16,Windows 10,3.21,849.70944,2.6,Intel, Core i7 6700HQ ,256.0,1000.0,SSD,HDD,0,3840x2160,Without,Nvidia, GeForce GTX 970M
Apple,Ultrabook,12.0,8,Mac OS X,0.92,831.168,1.1,Intel, Core M ,256.0,0.0,FlashStorage,None,0,2304x1440,IPSPanelRetinaDisplay,Intel, HD Graphics 515
Dell,Notebook,15.6,4,Windows 10,2.06,308.1587328,2.3,Intel, Core i3 6100U ,500.0,0.0,HDD,None,0,1366x768,Without,Intel, HD Graphics 520
HP,Notebook,15.6,4,Windows 10,2.31,766.5926400000001,2.3,Intel, Core i5 6200U ,500.0,0.0,HDD,None,0,1366x768,Without,Intel, HD Graphics 520
HP,Ultrabook,12.5,8,Windows 7,1.26,766.5926400000001,2.3,Intel, Core i5 6200U ,256.0,0.0,SSD,None,0,1920x1080,Without,Intel, HD Graphics 520
HP,Notebook,13.3,8,Windows 10,1.49,696.9024,2.7,Intel, Core i7 7500U ,256.0,0.0,SSD,None,0,1920x1080,Without,Intel, HD Graphics 620
Lenovo,Ultrabook,12.5,8,Windows 10,1.3,1095.5369664,2.5,Intel, Core i7 6500U ,256.0,0.0,SSD,None,1,1920x1080,IPSPanel,Intel, HD Graphics 520
Lenovo,Notebook,17.3,8,Windows 10,3.0,421.33824,2.3,Intel, Core i5 6200U ,1000.0,0.0,HDD,None,0,1600x900,Without,AMD, Radeon R5 M330
Lenovo,Notebook,15.6,4,Windows 10,2.3,624.65472,2.3,Intel, Core i5 6300HQ ,1000.0,0.0,HDD,None,0,1920x1080,IPSPanel,Nvidia, GeForce GTX 950M
MSI,Gaming,17.3,16,Windows 10,3.78,1597.76064,2.8,Intel, Core i7 7700HQ ,256.0,1000.0,SSD,HDD,0,1920x1080,Without,Nvidia, GeForce GTX 1070
Lenovo,Notebook,15.6,4,Windows 10,2.1,345.25440000000003,2.3,Intel, Core i5 6200U ,500.0,0.0,HDD,None,0,1366x768,Without,Intel, HD Graphics 520
HP,Notebook,15.6,4,Windows 7,2.31,600.9984,2.3,Intel, Core i5 6200U ,500.0,0.0,HDD,None,0,1920x1080,Without,Intel, HD Graphics 520
Lenovo,Ultrabook,12.5,8,Windows 10,0.99,894.46464,1.2,Intel, Core M 6Y75 ,512.0,0.0,SSD,None,1,2560x1440,IPSPanel,Intel, HD Graphics 515
Lenovo,Gaming,17.3,32,Windows 10,4.6,2071.5264,2.7,Intel, Core i7 6820HK ,512.0,1000.0,SSD,Hybrid,0,1920x1080,IPSPanel,Nvidia, GeForce GTX 980M
Lenovo,2 in 1 Convertible,10.1,4,Windows 10,0.69,413.1991872,1.44,Intel, Atom x5-Z8550 ,64.0,0.0,FlashStorage,None,1,1920x1200,IPSPanel,Intel, HD Graphics 400
HP,Ultrabook,13.3,16,Windows 10,1.3,1310.04864,2.7,Intel, Core i7 7500U ,512.0,0.0,SSD,None,0,3840x2160,IPSPanel,Intel, HD Graphics 620
Dell,Notebook,15.6,8,Windows 10,2.18,479.52,2.5,Intel, Core i5 7200U ,256.0,0.0,SSD,None,0,1920x1080,Without,Intel, HD Graphics 620
HP,Notebook,14.0,4,Windows 7,1.54,659.1737664,2.3,Intel, Core i5 6200U ,500.0,0.0,HDD,None,0,1920x1080,Without,Intel, HD Graphics 520
HP,Workstation,15.6,8,Windows 7,1.9,955.8432000000001,2.5,Intel, Core i7 6500U ,256.0,0.0,SSD,None,0,1920x1080,Without,AMD, FirePro W4190M
Lenovo,Notebook,14.0,8,Windows 7,1.7,766.5926400000001,2.3,Intel, Core i5 6200U ,180.0,0.0,SSD,None,0,1920x1080,Without,Intel, HD Graphics 520
HP,Notebook,13.3,4,Chrome OS,1.29,393.20640000000003,1.5,Intel, Pentium Dual Core 4405Y ,32.0,0.0,FlashStorage,None,0,3200x1800,Without,Intel, HD Graphics 515
Acer,Notebook,15.6,4,Windows 10,2.4,247.43232,2.2,AMD, A8-Series 7410 ,500.0,0.0,HDD,None,0,1366x768,Without,AMD, Radeon R5
Dell,Notebook,15.6,4,Linux,2.2,251.5817664,1.6,Intel, Pentium Quad Core N3700 ,500.0,0.0,HDD,None,0,1366x768,Without,Intel, HD Graphics
HP,Notebook,15.6,4,No OS,1.86,221.2121664,2.0,Intel, Core i3 6006U ,1000.0,0.0,HDD,None,0,1366x768,Without,Intel, HD Graphics 520
Asus,Gaming,17.3,8,Windows 10,2.7,1022.33664,2.8,Intel, Core i7 7700HQ ,256.0,1000.0,SSD,HDD,0,1920x1080,IPSPanel,Nvidia, GeForce GTX 1060
Dell,Ultrabook,13.3,4,Windows 10,1.4,523.2202560000001,1.6,Intel, Core i5 8250U ,256.0,0.0,SSD,None,0,1920x1080,IPSPanel,AMD, Radeon 530
HP,Netbook,12.5,4,Windows 7,2.4,1022.33664,2.3,Intel, Core i5 6200U ,128.0,0.0,SSD,None,0,1366x768,Without,Intel, HD Graphics 520
Acer,Notebook,15.6,8,Windows 10,2.4,510.84864000000005,2.5,Intel, Core i5 7200U ,256.0,1000.0,SSD,HDD,0,1920x1080,Without,Nvidia, GeForce GTX 950M
